taus,g,fit
37.29000,0.02648,0.02648
37.31000,0.02643,0.02643
37.33000,0.02639,0.02639
37.35000,0.02634,0.02634
37.37000,0.02630,0.02630
37.39000,0.02626,0.02626
37.41000,0.02621,0.02621
37.43000,0.02617,0.02617
37.45000,0.02613,0.02613
37.47000,0.02608,0.02608
37.49000,0.02604,0.02604
37.51000,0.02600,0.02600
37.53000,0.02595,0.02595
37.55000,0.02591,0.02591
37.57000,0.02587,0.02587
37.59000,0.02582,0.02582
37.61000,0.02578,0.02578
37.63000,0.02574,0.02574
37.65000,0.02569,0.02569
37.67000,0.02565,0.02565
37.69000,0.02561,0.02561
37.71000,0.02557,0.02557
37.73000,0.02552,0.02552
37.75000,0.02548,0.02548
37.77000,0.02544,0.02544
37.79000,0.02540,0.02540
37.81000,0.02535,0.02535
37.83000,0.02531,0.02531
37.85000,0.02527,0.02527
37.87000,0.02523,0.02523
37.89000,0.02518,0.02518
37.91000,0.02514,0.02514
37.93000,0.02510,0.02510
37.95000,0.02506,0.02506
37.97000,0.02502,0.02502
37.99000,0.02498,0.02498
38.01000,0.02493,0.02493
38.03000,0.02489,0.02489
38.05000,0.02485,0.02485
38.07000,0.02481,0.02481
38.09000,0.02477,0.02477
38.11000,0.02473,0.02473
38.13000,0.02469,0.02469
38.15000,0.02464,0.02464
38.17000,0.02460,0.02460
38.19000,0.02456,0.02456
38.21000,0.02452,0.02452
38.23000,0.02448,0.02448
38.25000,0.02444,0.02444
38.27000,0.02440,0.02440
38.29000,0.02436,0.02436
38.31000,0.02432,0.02432
38.33000,0.02428,0.02428
38.35000,0.02424,0.02424
38.37000,0.02420,0.02420
38.39000,0.02416,0.02416
38.41000,0.02412,0.02412
38.43000,0.02408,0.02408
38.45000,0.02404,0.02404
38.47000,0.02400,0.02400
38.49000,0.02396,0.02396
38.51000,0.02392,0.02392
38.53000,0.02388,0.02388
38.55000,0.02384,0.02384
38.57000,0.02380,0.02380
38.59000,0.02376,0.02376
38.61000,0.02372,0.02372
38.63000,0.02368,0.02368
38.65000,0.02364,0.02364
38.67000,0.02360,0.02360
38.69000,0.02356,0.02356
38.71000,0.02352,0.02352
38.73000,0.02348,0.02348
38.75000,0.02344,0.02344
38.77000,0.02340,0.02340
38.79000,0.02336,0.02336
38.81000,0.02332,0.02332
38.83000,0.02329,0.02329
38.85000,0.02325,0.02325
38.87000,0.02321,0.02321
38.89000,0.02317,0.02317
38.91000,0.02313,0.02313
38.93000,0.02309,0.02309
38.95000,0.02305,0.02305
38.97000,0.02302,0.02302
38.99000,0.02298,0.02298
39.01000,0.02294,0.02294
39.03000,0.02290,0.02290
39.05000,0.02286,0.02286
39.07000,0.02282,0.02282
39.09000,0.02279,0.02279
39.11000,0.02275,0.02275
39.13000,0.02271,0.02271
39.15000,0.02267,0.02267
39.17000,0.02263,0.02263
39.19000,0.02260,0.02260
39.21000,0.02256,0.02256
39.23000,0.02252,0.02252
39.25000,0.02248,0.02248
39.27000,0.02245,0.02245
39.29000,0.02241,0.02241
39.31000,0.02237,0.02237
39.33000,0.02233,0.02233
39.35000,0.02230,0.02230
39.37000,0.02226,0.02226
39.39000,0.02222,0.02222
39.41000,0.02219,0.02219
39.43000,0.02215,0.02215
39.45000,0.02211,0.02211
39.47000,0.02208,0.02208
39.49000,0.02204,0.02204
39.51000,0.02200,0.02200
39.53000,0.02197,0.02197
39.55000,0.02193,0.02193
39.57000,0.02189,0.02189
39.59000,0.02186,0.02186
39.61000,0.02182,0.02182
39.63000,0.02178,0.02178
39.65000,0.02175,0.02175
39.67000,0.02171,0.02171
39.69000,0.02167,0.02167
39.71000,0.02164,0.02164
39.73000,0.02160,0.02160
39.75000,0.02157,0.02157
39.77000,0.02153,0.02153
39.79000,0.02149,0.02149
39.81000,0.02146,0.02146
39.83000,0.02142,0.02142
39.85000,0.02139,0.02139
39.87000,0.02135,0.02135
39.89000,0.02132,0.02132
39.91000,0.02128,0.02128
39.93000,0.02124,0.02124
39.95000,0.02121,0.02121
39.97000,0.02117,0.02117
39.99000,0.02114,0.02114
